feat_0,feat_1,feat_2,feat_3,feat_4
0.7217300260981573,0.40200876561046023,0.6461739375225068,0.9981022874359068,1.6588200507888144
0.6541862185526208,0.4106793122045636,0.4775196809783232,1.1190867124599535,1.3145568393548055
0.874335160724891,0.32548466511588287,0.5233533377370753,0.8676651788346383,1.4719639952371657
0.9187757448712042,0.3028562283962855,0.4305693481072137,1.0070482042651498,1.3812697588256921
0.9440035579406122,0.4292961204812581,0.605844428027994,0.8358413547159603,1.364448336463784
0.9727978976037719,0.3245008403448185,0.4922011789156806,0.9946151784186503,1.3024232171836017
0.9084629257949584,0.34256882255564447,0.5030525612764337,1.0012494835654033,1.4090998410281188
1.0616788567821773,0.35047879126764303,0.3468297737485987,0.8388175669928104,1.0760887721464822
1.1222363360709562,0.46309026003004894,0.4079728407583774,0.531655275523679,1.2718796607556486
1.1271020554246225,0.5970806158135014,0.32162891511763136,0.4187320732485035,1.0670617901748567
1.2391482958149656,0.6900426981006221,0.4517141786852845,0.6304036545750586,1.142733302445444
1.339867372315621,0.5077838862112592,0.2954436590582243,0.6830478737013909,1.153008975228166
1.5276777487096802,0.8401016589256958,0.16657932785821686,0.6137953843839834,1.0962074506571133
1.390771430252116,0.5723604568140304,0.11574780188056935,0.466180824576262,1.16762121894703
1.4273120356738276,0.8313304435396802,0.4972859475044486,0.3686091779250807,1.1879087616185091
1.4157716028446239,0.7026249716086549,0.3985643971133711,0.5929293349780806,1.2232438964483543
1.2459460383051884,0.7404663775706299,0.4306068045499492,0.6728433195151293,0.992552214557456
1.4423708617458355,0.8060530711681085,0.5555599821770246,0.41147861308063405,1.0770067795942189
1.450599019402835,0.9277204589786919,0.2764694262433249,0.5571096086829054,1.0769212618551183
1.6826932082722301,1.0421357285600195,0.4451022068568825,0.7356831303846201,0.8548601550935926
1.4011737414167105,1.1003245916584659,0.500539738583563,0.461967101394978,1.0003669513337727
1.4269858424590738,0.9854821895644619,0.6449766263410007,0.4742952925010125,0.6369287473552393
1.3624162470319707,1.0241562391984798,0.5510230390425703,0.5622407280482328,0.8648107974004101
1.2110837342639431,1.0707990555648508,0.5521106672189636,0.49749530917892965,0.9794415059848548
1.397790864345698,1.1862218349198128,0.60506007681162,0.6840336804124467,0.8161764540010856
1.3083418428773834,1.2063047241751226,0.8962137897324253,0.5382427673804797,0.7782031836875669
1.2566602451628004,1.1569165772133196,0.7629575625719828,0.6082211548237442,0.7724685116621107
1.0265659754754906,1.2978139101574784,0.8381347694779641,0.5036716650573156,0.9374910821608641
1.1941145105113422,1.5100672715055075,1.0125241133787823,0.6645774751071621,0.6340363267712111
0.8472662777061045,1.240145604601242,0.9339607978131953,0.6309160712365728,0.7606188653775968
0.9779881943835735,1.2478182052241744,0.8866283759436745,0.8127954783185868,0.8944181154242841
1.0694135282250348,1.3414132918646329,0.95016982283516,0.6608887471597759,0.8563596907948584
0.6825891624783552,1.2176335427906884,1.1513110588180553,0.976638558861759,0.9614912228890554
0.6574919625681576,1.3224186387009218,1.252327820239482,0.8446720926857606,0.9330145173353631
0.6587488873336879,1.159844597194335,1.224476297157259,1.164713982807648,0.8432054215511824
0.5362290938248153,1.385566828911194,1.32594499250886,1.178818560037877,0.9776054103000643
0.37333593243466623,1.2023523087176777,1.1555468068439891,1.1512285444643229,0.8198393230535754
0.48195857223389055,1.066710968403181,1.1916443055817056,0.9998109143706883,0.7854755893893972
0.3212146295888898,1.026519639953733,1.596062810261639,1.1463368742444895,0.9642580544046637
0.43347267221132735,0.9870973209955025,1.5133835834461598,1.1741320903715105,1.0741666616526413
0.2597520463304508,1.125879282207157,1.4812275595663187,1.2399608325747034,1.0280512624580596
0.4796632250976669,0.809561946708637,1.3472788983770483,1.5263119370194222,1.1716538746485445
0.22708292966222582,0.8158813846826931,1.3930336186314192,1.4027630517288385,1.206714429708948
0.2619540964601022,0.771877575325387,1.4149372749990905,1.3990761774935518,1.062806041168163
0.3724054117563556,0.7717105849023306,1.5395839006871368,1.433978649138386,1.2437680848289379
0.17300571230599257,0.6920145859614596,1.436389596291477,1.496222893701519,1.4413677661739084
0.33190078042429005,0.5171970751240096,1.4317837061350125,1.6397243006809088,1.4456921901927815
0.4607126434921499,0.5756030454220626,1.3408827888811925,1.456949503809903,1.3770577768452144
0.1975127654542806,0.557665744716207,1.411053566051021,1.6585708837290627,1.5577784973849211
0.41193173588371157,0.4602821955509651,1.3321972802235118,1.7158963621965637,1.719753305598143
0.4610285512418914,0.5513000105858687,1.2729852700409616,1.5203239074039268,1.5489460946469895
0.5604831588529529,0.5387266202882012,1.1577735803824292,1.5678337478494027,1.7111540364091706
0.41079368146699013,0.40825913066452013,1.1815810073944994,1.71586905966392,1.7391181620310572
0.45872347296830995,0.4140641626889287,1.043704395694873,1.871081905327246,1.6745754077910162
0.7024411944507812,0.1557979364424842,1.104757017062493,1.8488975981728506,1.6480954657754767
0.741679882431447,0.3169739369671748,1.073718026445598,1.6647665569568368,1.9627245183024447
0.8000492850345872,0.4532606648324753,0.7799351235797376,1.8589720323290413,1.9397613852378481
0.8729594696221294,0.3107868252219352,0.9529847760722603,1.6740864656349692,1.833054887121438
0.8329344528960959,0.2864738346727121,0.8147017230245747,1.6569868660620914,2.0086787675536346
0.9851190566775158,0.6017306634679671,0.9396251647259246,1.6789352783438012,1.965594436165027
1.0495496739863823,0.5762134018687273,0.912697879166747,1.7294265039247332,2.049674216925767
1.003650982165058,0.46779568212115796,0.7678479027968541,1.5570336137228935,1.764778582585514
1.312164828860213,0.5677758377006286,0.8296690562118698,1.547408047647535,1.9141113661478057
1.2183648848974484,0.2698999324604878,0.8014191222151582,1.4288498214083756,2.1190645257177905
1.0914586646921536,0.4576842585852787,0.690587372520435,1.552770504095358,2.2295342695261975
1.3094807813933096,0.538234457687039,0.8423352723506918,1.5729464589974536,1.9238089554641027
1.1727431362362986,0.6147145970173287,0.5962033100295854,1.5393772934294823,1.9163838338037824
1.3680878550523217,0.6460847663649123,0.8004151600379293,1.2623453249283656,2.0156536432509062
1.4169399763484007,0.49987390876434684,0.6203449448843164,1.319027744118321,1.9680433681217178
1.2231187446737704,0.8556161661008714,0.5533371777850542,1.4398492043365427,1.9693661520267793
1.398033122548971,0.9351363914138526,0.602681545524057,1.2966230490821782,1.6785370402532813
1.3320043935847168,1.1055991873985538,0.5335100225671161,1.2354846877897705,1.8461103566722787
1.3547275382192994,0.9313489149089945,0.7329878850860254,1.192799399706321,1.9224415689020915
1.4371206529152187,0.9873173026167141,0.5107735687329882,1.20699665085528,1.575331617136789
1.1914194321370029,0.8691328145307469,0.8318698380702739,1.1443946151393416,1.615092581188464
1.1032757642462268,1.1684958644105803,0.6263671642138784,1.0234605298774098,1.562989806269115
1.0472360848712001,1.3459168867345965,0.8356396808596298,1.1369193876144088,1.7667839592852255
1.007749304841607,1.2491595990136581,0.7911273082191311,0.8993062509691354,1.5681839590048752
1.0311981325681927,1.5751805585865917,0.8569089548424572,1.1258754884659266,1.4989175272941917
1.0199268201749554,1.3810905113645562,0.8159719971616212,0.881711008410847,1.5811579139809688
0.9586451084887322,1.4622834464510786,0.959021550458645,1.0075674689687906,1.4073789558077787
0.95808629054764,1.3466017414039835,0.9891672824408598,0.9218195086655637,1.531860500641876
0.8212694406270329,1.5411015344092651,0.884486475031682,0.8803982674701287,1.683207495334865
0.9111149045362082,1.3377778407838483,0.9907979047818973,1.057893257256977,1.3602694233438286
0.6872448434092582,1.6220768229462923,1.0913492149186876,0.9949817545797841,1.1587299041203243
0.9367679635122114,1.6357011938230959,1.1293965970579052,0.9178579577101104,1.2645577285521812
0.6823385329425226,1.7032648880280772,1.3901251455025074,1.1058478668989258,1.3169236401438862
0.4938856780383888,1.4629990497572414,1.3254077095660532,1.041364213341615,1.2666079569604893
0.43790609031229577,1.5724359844500289,1.306038352278741,0.8793031156304784,1.2730450314535406
0.5648708540482001,1.5980919839587227,1.3927935093637043,0.7545601301166684,1.0936362934948105
0.4727140930038913,1.5655179497918454,1.447596394177301,1.0161459206989072,1.0913292690378322
0.5521746413397685,1.4089655609086351,1.5230771848166964,1.1725937381596883,0.8432194090885077
0.5214463496234883,1.2255767277482839,1.4953403361626052,1.127772568374456,1.1219034138735786
0.4680593773297427,1.4643358021011266,1.5691376062322255,1.2599715307281916,0.9047819819669906
0.39986989817362045,1.3754092534379267,1.7710650824118532,1.0817069794636112,1.034508218033647
0.3502502760934817,1.291785328544184,1.7526187880198603,1.171535414420218,0.9096423310794851
0.48211514833323654,1.3800747354990082,1.7539720878405745,1.2180735131057805,0.9740323748513635
0.6450290213875682,1.252544729584896,1.799714277033606,1.2975999433975582,1.068300840397064
0.6206384455125558,1.0773203325116074,1.8200024380293316,1.397922419513061,0.9223307779392311
0.5212265283219426,0.9678769548380938,1.823402787695975,1.533279135708206,0.8895604037114245
0.7158301452450564,1.0002248070851125,1.910282310213128,1.6039004951521776,0.9651487118203014
0.7952087723145773,1.3055705232640311,1.9115487801278785,1.636154825868113,0.9058633177122549
0.731137449259737,1.0934625087493,1.7130887409167712,1.586099097879408,0.8849451978572275
0.9015777402566583,0.9974232634668851,1.8545387747791435,1.5340374279525375,1.1785001283367826
0.9616387724033788,0.9208960610794128,1.7090269000935994,1.6388468626032255,0.8226453880646282
0.9131131257113467,0.878565459083194,1.9097093074356204,1.728267965466589,1.0932238256839772
1.135778736034828,0.9885790986868445,1.9042920912474066,1.7208037347095828,1.037222214471923
1.228668297142413,0.7961791140954015,1.7429096396808985,1.6581250836935626,0.9941686467372421
1.3524872237587477,0.8815825133618086,1.7641712102583273,1.7427414251483935,1.14025220638355
1.4191749755413836,0.7733501559544509,1.5323180454925467,1.9121584781896686,1.1402437157662761
1.2427098703244397,0.9924648241795028,1.804514051662732,1.8336440406900916,1.3023981874963038
1.3495404616667932,0.8691119022753369,1.7385763791575386,1.8899084538558188,1.0923885054538287
1.5529914740609267,0.9221921724945412,1.7400707213995306,1.904829726055873,1.191354111843062
1.6055781888980774,0.748326367873811,1.7287575041050725,1.8443788136759567,1.3825635349614416
1.6522756975310688,0.9280622633608352,1.4108537481485655,1.9329453741314613,1.3003071486971574
2.0258840071102506,0.8127111599414409,1.5739030400670155,1.9161519504539937,1.415493725158937
1.7303224075293777,0.8827369089132547,1.584099632456566,1.8998839903344287,1.5225733806496915
1.8118215654559913,1.0687716311725168,1.2375892697065927,1.8655595831511298,1.4974881926688308
1.8108509063688596,0.8399391837389025,1.3211819121981063,1.9588189702702825,1.4198747304857398
1.7897968565351499,1.008482515998058,1.254161586092782,2.0233601327109194,1.4847953704814363
1.6943504883698315,1.080398237573607,1.329741818760489,2.061495527039161,1.6799677620662816
1.7951223301187675,1.140983925813846,0.9605243815008756,1.7932463198869253,1.6094026733167368
1.6276571070097674,1.099629869854856,1.339775756843172,2.0719949813370477,1.6079191772324912
1.6596945268021188,1.4117460739806662,1.1082061863182617,1.9149942208082193,1.6989154809574551
1.606468305098684,1.1340344528333142,1.175812267723658,1.7432142106671829,1.5619486540683833
1.6285859802586156,1.4711025119625074,1.0467896687220768,1.7818949568679088,1.6937877490524176
1.8116940585013297,1.5089478560015324,1.0748642300558777,1.5972966984404582,1.7337174752925681
1.3485224338875752,1.6395516020043615,0.7708877196590926,1.5823774898710525,1.7529725109019707
1.5549154923043966,1.3517088286113783,0.9467184995778861,1.8733150447731406,1.740496261804738
1.2729669160605577,1.483027732969801,1.0571646130430452,1.5853421656537068,1.7628954013764597
1.3328375619818156,1.7760776192914003,0.9935962973611844,1.6609432549849905,1.792467624680628
1.4335270940527014,1.4930562108933156,0.7986160251434729,1.5464186911733215,1.956093921160371
1.2754519733538183,1.5702443957552217,0.9712923321250918,1.5083391321534119,1.5919781163777658
1.1064138995137809,1.7278381011866075,0.8913682122740801,1.4915628630413333,1.8803649206190747
1.0895613255644023,1.836744349626137,0.8959467230395053,1.1941931491676416,1.795900347779381
1.1786294415553187,2.0122512530222556,0.8526711653274412,1.4823711940336883,1.7884384531390285
0.9907758089945331,1.8641712804411834,1.0896637388604997,1.2891060582344522,1.7400089274006454
1.042996478276221,1.8453790607375455,1.1666892520707497,1.1979927839408537,1.8128549158287985
0.9885989402530911,1.9544111641900603,1.2992265673229704,1.246083982632513,1.8358757890805766
0.8873986105895938,1.9806742284073744,0.9755022260867849,1.079873334061065,1.5256818191043884
1.1418728867126822,1.9815467877006885,1.2388052422851077,1.1277500131266947,1.8955674104310085
0.9726656013407348,1.916575686253602,1.2875680340217917,1.0479545561669497,1.6680717116846342
0.6957902317097009,1.7291230713457744,1.190925827649741,1.096137960605951,1.628944018939178
0.9134584549680014,1.8165802397717157,1.2039771255136755,0.9674875714840944,1.4399405099912064
0.8327409350755006,2.027761171652323,1.235419135174216,0.8533222931731427,1.480983759230523
0.9958639388015452,1.875823922606971,1.3404642302811003,0.9638570104578494,1.6303337819957395
0.8505366228976985,1.790622550985106,1.4630513876332971,0.8759388306537288,1.455563685713375
0.9447009353233837,1.895278491800564,1.6282031464081896,0.7005405230980085,1.4427881574223063
1.0399097134856279,1.6263847791549182,1.6513712263127787,0.8864512043458113,1.3061924669191578
1.1155939266107417,1.668720815007997,1.426619961311396,0.8014927475015344,1.4994175043493256
0.9543829815486844,1.653441631252526,1.5547290999965087,0.8829285079164216,1.2363292540543733
1.0914637524482094,1.541157759043203,1.8066240972232959,0.7605420004291801,1.3136677849486282
1.1322630422273892,1.538922923194141,1.6436841705433642,0.7276530408382216,1.1344619982926847
1.1727733897812125,1.452275786702662,1.7478442128148803,0.9730254543507845,1.1336903323319019
1.4756084989741622,1.2726975027806207,1.6159151104736833,0.9504122211727081,1.0842408649087039
1.402183522423661,1.3725000403291452,1.9304196137982883,0.8807304987623716,1.0926540067358348
1.298911604566493,1.1641124057442296,1.6479200237545462,0.9444667845393772,1.0266896695810683
1.5798047795973502,1.2577060924106716,1.6940897398854224,1.0048096389603736,0.8597955017648011
1.7619685818121726,1.325059844734703,1.977469003746609,0.9493338379606636,0.9795920295399251
1.712477391778378,1.109020448920979,2.0730486124579697,0.8592901364414166,0.7235607918781876
1.5135742508497994,0.9730543250477798,1.855130416519315,1.0427453459283302,0.6657929959708945
1.6692757210381537,1.034765866912407,1.8770623533632251,1.1481870300984642,0.719529372691598
1.891650843101614,0.9262331915919151,1.9645156136421082,1.1445734971209556,0.7557266389335021
1.735764703407641,1.0360079652614773,1.8889873754910944,1.1301953091621597,0.5852832824920047
1.8861208539042198,0.9344335598588516,1.8035854090420036,1.221101274346804,0.6544444160799416
1.9474650372790263,1.0987452562811424,1.767888775857064,1.183418765374053,0.502224905993644
1.7981521658783144,1.0286990220301178,1.6301532820297093,1.3517535239502154,0.5961048426156239
1.897955320444432,0.8879692731838076,1.775662889194028,1.4236220814655298,0.7065892582598312
1.5848195759737038,0.9720291736227096,1.704166083903434,1.2003827020107618,0.5154432787547054
1.8034009877859007,0.864632027126448,1.626380982967205,1.4817781008338358,0.4721211421834872
1.8693349259648337,0.9170334893722163,1.523020775969841,1.632749804561537,0.6307263109957838
1.750551897207602,0.8931863941375082,1.482864917069602,1.498648622154612,0.5167423785050111
2.0115466606393317,1.027411789180757,1.5816361535218082,1.57936080590376,0.8444244965647064
1.6708724330561273,1.1209031074923854,1.5525256931429852,1.4486129850669076,0.6318826136236297
1.7285505503688006,1.0892936133120001,1.3744291575275103,1.4923710843649531,0.7294740908595582
1.7379717829753223,1.1379509613153098,1.3054536152939087,1.54795808993582,0.5135003401485052
1.815725053365333,1.1783499193639515,1.2042482332982112,1.551276582863523,0.7121075791390563
1.4698371256456217,1.18482532252794,1.3241348111074647,1.479127099528701,0.5904010809499548
1.6675326243905695,1.06214545294756,1.1748981426627971,1.6077730344956236,0.7007414801386783
1.486901570573522,1.3945866802858693,1.151011871383523,1.7191531424375905,0.6738105169478696
1.3202063399037791,1.4546786941935097,1.094128465121898,1.5117283269895787,0.8858571094087069
1.39584238178229,1.3012027314291044,0.9737479533832217,1.6610356225688856,0.8490155874545131
1.3006034845538006,1.3377417769824314,0.8369118902235073,1.65491328084452,0.865504511100043
1.1525269282987884,1.485404314322598,0.8059436494908978,1.602257932891903,1.028252278279246
1.1531451290812698,1.5269994136065865,0.9740847713257389,1.66975383930455,0.9332936440842837
1.0439639193588595,1.497173946298249,0.7485079993196704,1.6435279433664265,1.0751353878854706
1.033794684066631,1.4348325432684574,0.7442275605104921,1.544729769091573,1.1930188792935643
1.0330645278434005,1.6292461876509161,0.6407368991076665,1.662466863555303,1.0679509954011248
1.0750930987203404,1.6884393818442902,0.6064719440095694,1.5827214247437962,1.1206221169962283
0.7482669120914176,1.7357343657826463,0.6302660864556714,1.6503914634018408,1.2302556240323843
1.047415913463131,1.7226940894647857,0.8604824299516778,1.449145795031494,1.3176585825740759
0.6079601118220366,1.679608431056184,0.7473547937791943,1.3830127728364414,1.2246936983314565
0.7644116526016188,1.819077220354043,0.6242671191422597,1.3507256694818088,1.1843980255741111
0.8224627236247559,1.7329575905798673,0.7860896121808784,1.4431249591324349,1.3691282016737076
0.783523188364771,1.6801324019812416,0.6688046136818099,1.2618635517896635,1.3717308758259115
0.6927077987271837,1.702268478424063,0.8309346626680587,1.2175309343156298,1.4298324178595176
0.7413646151291797,1.532888793039008,0.9331732875801477,1.3704981605028383,1.440806712226785
0.7274837121128754,1.6699267506500943,0.8360944574385855,0.9870378151889773,1.415390777879194
0.739506527704027,1.7313279085786333,0.7684828435073642,1.1036779986769347,1.4417301478545048
0.9116465607331697,1.6647009051916661,0.8588240467034188,1.0082386338206026,1.5026436909407668
0.8966423900078787,1.745248528302077,0.8239811192104154,0.9360439229079934,1.3010508393696925
0.831246753839768,1.5239565945305695,0.67573031001672,0.8132738601037401,1.5888665821144785
1.0346831205617593,1.5511312998754545,0.8335232336543786,0.7909541264030263,1.5070071262296536
1.0234001697408766,1.5294194975103717,0.8457759409845085,0.7669390263436212,1.3796588606608233
1.1247784241602625,1.6283594042054264,0.9169687789794849,0.809811175482354,1.48116816582998
1.1592194951336472,1.3492942675888275,1.2089424311257395,0.8004597367594197,1.5890224226461582
1.067100498907792,1.1686336398275654,1.1873709233213225,0.4951829573618708,1.4768533885427257
1.1477252850390158,1.294278384567813,1.1649106522305148,0.5139800818722381,1.3615034244629147
1.3312371482359584,1.3314217086712299,1.2472404988201653,0.6535481603493414,1.2904612112018325
1.3683668088901297,1.0476341343668565,1.0209351540203517,0.6304515546232508,1.6440468586353911
1.3531867075851496,1.0994648276295909,1.3255123118527437,0.3934286083505355,1.1999161752102845
1.4111950249650462,1.074870954894109,1.387080299603014,0.6041168242594961,1.3805383792972497
1.5668256481674698,0.9922516167236035,1.10693725688918,0.4966912598057986,1.258235312089305
1.414156510085349,0.8442608983323717,1.4421235644448416,0.5588449443995102,1.3884134347661532
1.5562667347185548,0.7063052180882189,1.2543330699152528,0.38976199626057806,1.1273214082030294
1.5029969291778515,0.7163923918466848,1.2269319810471748,0.3315365230291924,1.5174249477545168
1.5160550395123704,0.7232509706825696,1.5794513829758021,0.4400950312964842,1.1596660480286753
1.654899934489476,0.7261116671606536,1.3643885575792696,0.4497420668490494,1.1092151289518908
1.6271176333075354,0.6320711015087123,1.4069033286698431,0.4540748494067501,1.0576968124775539
1.6177199606237658,0.5299522231508811,1.585792156840401,0.46159311462096964,0.9866377668665975
1.6509577186102564,0.5989419499170239,1.4594262418006525,0.6888610179824306,0.9653330520498014
1.4989314923889883,0.6113040133758427,1.4697506810840055,0.37279154908143725,1.0301345938088777
